ticker,wacc_bps_shift,terminal_g_bps_shift,wacc,terminal_growth,dcf_price
WOW.AX,-100,-25,0.03446582422401918,0.012499999999999999,53.74232465275204
WOW.AX,-100,0,0.03446582422401918,0.015,60.831257943270636
WOW.AX,-100,25,0.03446582422401918,0.017499999999999998,70.00937157566807
WOW.AX,-100,50,0.03446582422401918,0.02,82.3598290338525
WOW.AX,0,-50,0.04446582422401918,0.009999999999999998,30.26330721718162
WOW.AX,0,-25,0.04446582422401918,0.012499999999999999,32.78634546914811
WOW.AX,0,0,0.04446582422401918,0.015,35.737513311650524
WOW.AX,0,25,0.04446582422401918,0.017499999999999998,39.23588635322
WOW.AX,0,50,0.04446582422401918,0.02,43.449210383061306
WOW.AX,100,-50,0.05446582422401918,0.009999999999999998,20.446798585501057
WOW.AX,100,-25,0.05446582422401918,0.012499999999999999,21.813997912525746
